transaction_id,sender_account,receiver_account,merchant_id,amount,payment_channel,transaction_timestamp,status,is_fraud,sender_customer_id,customer_risk,customer_city,customer_state,merchant_name,merchant_category,merchant_risk_score,device_id,device_type,operating_system,device_risk_score,transaction_type,currency,cross_border,fraud_type,aml_rule,transaction_risk_score
1361417,37182,42901,6368,3564.51,NEFT,2026-06-03 09:42:17.574101,Success,0,20623,Low,Pondicherry,Maharashtra,Virk-Chander,Utility,41,27075.0,Mobile,iOS,30.0,Credit,INR,No,,,63
1712221,92412,39454,8247,6673.84,IMPS,2025-08-17 00:25:17.574101,Success,0,51303,Low,Gurgaon,Mizoram,Vyas-Sachar,Fuel,92,131993.0,Tablet,Android,23.0,Debit,INR,No,,,16
1925248,21790,9753,17822,4863.86,ATM,2025-12-22 20:06:17.574101,Success,0,12068,Low,Bharatpur,Nagaland,"Basu, Master and Deol",Finance,78,,,,,Credit,INR,No,,,47
954240,60636,82912,11059,7257.42,RTGS,2026-02-06 16:58:17.574101,Success,0,33634,Medium,Jammu,West Bengal,Kanda-Saraf,Utility,74,63752.0,Mobile,iOS,18.0,Credit,INR,No,,,27
475563,3575,103956,4786,5461.68,Debit Card,2025-08-28 01:38:17.574101,Success,1,1974,Low,Katihar,Tripura,"Master, Grewal and Keer",Food,51,73688.0,Laptop,Windows,32.0,Credit,INR,No,Smurfing,Dormant Account,85
1582343,88764,16209,5818,2424.94,Debit Card,2026-05-24 17:04:17.574101,Success,0,49271,Medium,Sagar,Maharashtra,"Chadha, Mander and Saxena",Utility,33,10247.0,Mobile,iOS,32.0,Credit,INR,No,,,18
1643899,72653,173714,15753,2479.83,Mobile Banking,2025-09-12 00:40:17.574101,Success,0,40317,Medium,Jamalpur,Kerala,Pal-Sachdev,Utility,65,97229.0,Laptop,macOS,75.0,Credit,INR,No,,,36
1748109,74858,31608,14942,2354.35,Debit Card,2026-01-03 03:12:17.574101,Success,0,41550,Low,Deoghar,Himachal Pradesh,Halder-Nayak,Finance,81,63468.0,Laptop,macOS,79.0,Credit,INR,No,,,24
210961,121247,48886,19892,4091.39,ATM,2025-10-31 08:43:17.574101,Success,0,67318,Low,Ghaziabad,Karnataka,Varghese-Nigam,Entertainment,12,56517.0,Mobile,Android,73.0,Debit,INR,No,,,67
567158,68035,160073,14034,2391.38,Debit Card,2025-12-28 09:44:17.574101,Success,0,37724,High,Farrukhabad,Tripura,Sarma-Bobal,E-Commerce,29,23640.0,Mobile,iOS,77.0,Debit,INR,No,,,18
1713650,70580,140512,18177,674.11,UPI,2026-06-12 13:11:17.574101,Success,0,39138,Low,Tiruvottiyur,Chhattisgarh,"Mani, Hayre and Mohanty",Food,90,75016.0,Desktop,Linux,77.0,Credit,INR,No,,,20
836707,96609,94455,18465,4876.21,ATM,2026-06-21 16:21:17.574101,Success,0,53647,Low,Gandhidham,Sikkim,"Mane, Bail and Muni",Food,29,19801.0,Mobile,iOS,98.0,Credit,INR,No,,,39
610408,863,101998,7483,4665.25,UPI,2026-01-06 20:36:17.574101,Success,1,468,Low,Kanpur,Arunachal Pradesh,"Mangat, Bedi and Kapur",Food,100,,,,,Debit,INR,No,Money Mule,Cross Border,72
1564586,23452,4225,15918,2930.6,UPI,2026-02-09 16:03:17.574101,Success,0,12994,Medium,Delhi,Bihar,Nayar Ltd,Fuel,18,103458.0,Laptop,macOS,100.0,Debit,INR,No,,,13
337898,64319,166212,18041,599.76,ATM,2026-01-10 06:11:17.574101,Success,0,35668,Low,Durgapur,Jharkhand,Samra-Sekhon,Retail,15,78100.0,Tablet,iPadOS,58.0,Credit,INR,No,,,50
1390429,90581,161383,9389,7771.12,Debit Card,2025-12-01 21:47:17.574101,Success,0,50294,High,Bhilai,Goa,Khurana-Seth,Retail,12,78422.0,Desktop,Windows,10.0,Credit,INR,No,,,40
1192671,14415,122710,6271,16964.24,IMPS,2026-02-03 16:50:17.574101,Success,0,7982,Low,Sri Ganganagar,Kerala,"Tandon, Mistry and Rege",Entertainment,42,80688.0,Laptop,Windows,81.0,Debit,INR,No,,,10
650147,107662,25572,12552,5791.6,Credit Card,2026-04-29 22:20:17.574101,Success,0,59781,Low,Katihar,Karnataka,Dara-Mahal,Food,85,80760.0,Desktop,Windows,52.0,Debit,INR,No,,,51
517125,69905,158367,18557,954.4,UPI,2026-01-27 23:18:17.574101,Success,0,38760,Low,Guwahati,Uttarakhand,Batta-Shah,Retail,39,141911.0,Tablet,Android,94.0,Debit,INR,No,,,64
1854607,68770,19848,6059,988.77,ATM,2026-03-17 20:54:17.574101,Success,0,38136,Low,Udaipur,Manipur,Nair-Chadha,Fuel,90,19568.0,Mobile,iOS,64.0,Debit,INR,No,,,19
866089,164162,12817,3168,1200.26,NEFT,2026-03-18 15:45:17.574101,Success,0,91132,Medium,Satna,Madhya Pradesh,Boase Ltd,Fuel,14,53101.0,Tablet,Android,55.0,Debit,INR,No,,,57
312994,36724,119154,16376,1000.71,UPI,2026-06-01 23:11:17.574101,Success,0,20361,Medium,Guwahati,Gujarat,"Gara, Venkataraman and Sarkar",Fuel,67,,,,,Debit,INR,No,,,23
1760324,31060,116273,14465,842.31,Internet Banking,2025-11-13 09:41:17.574101,Success,0,17250,Medium,Haridwar,Odisha,Butala Group,Utility,6,9622.0,Desktop,Linux,63.0,Debit,INR,No,,,39
1139244,69406,25932,17208,8400.29,NEFT,2025-12-20 19:59:17.574101,Success,0,38487,Medium,Tiruchirappalli,Meghalaya,Sahni Group,Finance,97,131333.0,Tablet,Android,41.0,Debit,INR,No,,,1
1308645,120147,157777,2533,1817.76,Internet Banking,2026-03-19 03:34:17.574101,Success,0,66709,Medium,Phusro,Punjab,Chaudhuri-Bhatti,Finance,41,15219.0,Tablet,iPadOS,9.0,Debit,INR,No,,,61
327271,151860,10341,6410,351.57,Credit Card,2026-02-08 17:58:17.574101,Success,0,84260,Low,Kamarhati,Odisha,"Vasa, Borah and Venkataraman",Finance,37,27596.0,Laptop,Windows,22.0,Debit,INR,No,,,51
1525299,150490,58130,3675,1468.92,ATM,2025-12-29 05:43:17.574101,Success,0,83515,High,Gangtok,Mizoram,Pradhan Group,Utility,67,,,,,Debit,INR,No,,,52
652316,100693,153779,7599,6778.05,NEFT,2025-12-03 02:48:17.574101,Success,0,55889,Low,Bikaner,Bihar,"Boase, Badal and Viswanathan",Finance,87,,,,,Credit,INR,No,,,52
1377675,155079,49123,2708,9880.64,ATM,2026-02-01 01:55:17.574101,Success,0,86069,Low,Meerut,Jharkhand,"Dhar, Pradhan and Dhaliwal",Travel,2,,,,,Debit,INR,No,,,46
1431804,102048,161432,2871,2469.83,Internet Banking,2026-03-17 23:16:17.574101,Success,0,56650,Low,Nagercoil,Arunachal Pradesh,Ramakrishnan PLC,E-Commerce,47,90730.0,Mobile,Android,61.0,Debit,INR,No,,,59
1339088,172429,53642,19397,2637.95,ATM,2025-09-12 18:18:17.574101,Success,1,95689,Low,Satna,Mizoram,"Sur, Devi and Kulkarni",Food,15,54944.0,Tablet,Android,37.0,Debit,INR,No,Smurfing,Velocity,98
726908,151398,50528,383,4810.11,NEFT,2026-04-02 15:50:17.574101,Success,0,84019,Low,Siwan,Rajasthan,Ramanathan-Kakar,Travel,52,,,,,Credit,INR,No,,,42
914824,136115,15598,11462,1010.01,NEFT,2026-04-14 19:01:17.574101,Failed,0,75546,Low,Ratlam,Uttar Pradesh,Randhawa Group,E-Commerce,69,35439.0,Desktop,Windows,81.0,Credit,INR,No,,,9
1432208,147182,52604,2204,677.16,Debit Card,2026-02-16 17:22:17.574101,Success,0,81673,Medium,Surat,Bihar,Balay Inc,Utility,98,85546.0,Tablet,iPadOS,60.0,Debit,INR,No,,,54
1470271,39639,153291,17496,2104.97,Credit Card,2026-03-20 11:55:17.574101,Success,0,21993,Low,Srinagar,Karnataka,"Garg, Tailor and Palan",Food,58,,,,,Debit,INR,No,,,11
1607922,52370,119576,15448,3128.38,NEFT,2025-08-20 06:55:17.574101,Success,0,29060,Medium,Rohtak,Uttar Pradesh,Sheth-Mallick,Healthcare,10,145559.0,Tablet,iPadOS,15.0,Debit,EUR,Yes,,,38
359657,140252,86260,6858,7816.43,NEFT,2026-05-03 22:11:17.574101,Success,0,77827,Low,Surat,Manipur,Puri-Karan,Travel,67,25692.0,Mobile,iOS,31.0,Debit,INR,No,,,50
1494452,90370,90093,13431,544.47,UPI,2025-12-21 20:10:17.574101,Success,0,50170,Low,Gwalior,Tamil Nadu,Bajwa-Sani,Finance,21,47019.0,Laptop,macOS,75.0,Credit,INR,No,,,22
943192,130160,96417,5174,1226.68,NEFT,2026-06-21 19:18:17.574101,Success,0,72264,Low,Tiruchirappalli,Bihar,"Choudhry, Mammen and Merchant",Utility,15,112964.0,Laptop,Windows,81.0,Credit,INR,No,,,12
1246629,118804,106266,12613,3835.89,UPI,2026-02-05 19:26:17.574101,Success,0,65969,Low,Dewas,Andhra Pradesh,Menon-Dhar,E-Commerce,89,39511.0,Tablet,iPadOS,26.0,Credit,INR,No,,,29
344731,150462,70043,16705,4390.83,NEFT,2026-06-03 15:45:17.574101,Success,0,83500,Low,Hyderabad,Arunachal Pradesh,Jhaveri Inc,Food,19,12172.0,Laptop,macOS,79.0,Credit,INR,No,,,10
180324,77434,123636,3277,5826.48,Credit Card,2025-08-02 14:13:17.574101,Success,0,42987,Low,Karaikudi,Meghalaya,"Saxena, Kata and Ghosh",Fuel,54,76551.0,Mobile,Android,41.0,Credit,INR,No,,,57
1247193,108715,58955,5552,3353.2,Internet Banking,2025-10-23 03:33:17.574101,Success,0,60361,Medium,Ajmer,Himachal Pradesh,Contractor Group,Food,2,13760.0,Desktop,Linux,35.0,Credit,INR,No,,,12
933621,53827,138039,16874,10121.75,IMPS,2025-07-25 04:39:17.574101,Success,0,29858,Low,Jalna,Meghalaya,"Dass, Chaudhary and Deo",Finance,38,,,,,Debit,INR,No,,,20
1022320,59821,106267,19325,1567.3,Internet Banking,2026-04-01 18:48:17.574101,Success,0,33179,Medium,Bardhaman,Uttarakhand,"Pradhan, Biswas and Sant",Utility,51,1878.0,Desktop,Linux,74.0,Credit,INR,No,,,46
805689,86625,40125,16222,2683.72,ATM,2026-05-21 02:15:17.574101,Success,0,48088,High,Kumbakonam,Rajasthan,Rana PLC,Entertainment,25,119110.0,Desktop,Windows,28.0,Credit,INR,No,,,55
163858,11052,27682,12424,2192.97,NEFT,2026-06-24 15:36:17.574101,Success,0,6130,Low,Dehradun,Kerala,"Dugar, Pall and Menon",Fuel,57,,,,,Debit,USD,Yes,,,55
1185435,160727,160611,9360,4150.95,ATM,2026-06-14 17:01:17.574101,Success,0,89200,Low,Haldia,Maharashtra,Banik-Chaudhary,Entertainment,30,91703.0,Tablet,Android,45.0,Credit,INR,No,,,15
226301,11247,124553,19331,1182.93,Debit Card,2025-12-24 11:15:17.574101,Success,0,6241,Low,Hapur,Tamil Nadu,Loyal-Grewal,Fuel,62,,,,,Credit,INR,No,,,37
1692555,175920,106059,12348,7672.52,ATM,2025-09-28 05:01:17.574101,Success,0,97645,Low,Bettiah,Himachal Pradesh,"Warrior, Tata and Sama",Food,40,104646.0,Mobile,Android,13.0,Credit,USD,Yes,,,29
1383604,51166,138295,2887,4089.1,ATM,2025-09-19 18:42:17.574101,Success,0,28392,Low,Kharagpur,Sikkim,Bhalla-Patla,Finance,90,,,,,Credit,INR,No,,,46
978716,81685,135886,15729,3171.37,Mobile Banking,2025-12-17 16:14:17.574101,Success,0,45345,Low,Bidhannagar,Uttarakhand,Sami Ltd,Entertainment,65,,,,,Credit,INR,No,,,60
76161,67416,24702,18328,597.64,ATM,2026-05-25 07:24:17.574101,Success,0,37374,Low,Chinsurah,Uttar Pradesh,Guha Inc,Healthcare,42,,,,,Debit,INR,No,,,4
676001,20077,109600,12234,10264.04,Internet Banking,2026-04-19 08:04:17.574101,Success,0,11123,Low,Bidhannagar,Telangana,"Batta, Grewal and Bera",Food,91,97238.0,Tablet,Android,8.0,Debit,INR,No,,,27
1586736,20251,151126,11517,411.32,Debit Card,2026-05-20 22:54:17.574101,Success,0,11216,Low,Cuttack,Tamil Nadu,Nayar-Pathak,E-Commerce,7,57462.0,Desktop,Linux,68.0,Credit,INR,No,,,27
756784,3548,51665,16252,2626.8,RTGS,2026-01-18 22:56:17.574101,Success,0,1959,Low,Udupi,Jharkhand,Badami-Rajagopal,Food,33,,,,,Debit,INR,No,,,10
1399742,138556,82188,17571,1002.55,NEFT,2025-10-12 18:00:17.574101,Success,0,76894,Low,Dehradun,Uttarakhand,Sha-Sarma,Travel,84,,,,,Credit,INR,No,,,15
1836004,143114,61075,6231,6844.12,Debit Card,2025-07-23 23:02:17.574101,Success,0,79413,Low,Serampore,Arunachal Pradesh,Verma-Sood,Entertainment,43,68276.0,Tablet,Android,69.0,Credit,INR,No,,,67
1839223,69103,17,17087,7628.75,IMPS,2026-01-11 07:09:17.574101,Success,0,38321,Low,Bilaspur,Tripura,"Om, Kapoor and Din",Food,93,,,,,Debit,INR,No,,,24
1735688,103357,5670,11407,5551.7,ATM,2026-06-02 06:07:17.574101,Success,0,57390,Low,Narasaraopet,Goa,Arya Ltd,Healthcare,69,50957.0,Laptop,macOS,54.0,Debit,INR,No,,,54
735087,142627,112442,15020,1340.06,Credit Card,2025-11-23 23:02:17.574101,Success,0,79143,Medium,Vadodara,Karnataka,Basak-Kari,E-Commerce,5,32259.0,Laptop,Windows,47.0,Credit,INR,No,,,34
887684,155548,71693,13726,8150.13,Internet Banking,2026-03-24 12:04:17.574101,Success,0,86327,Low,Bellary,Himachal Pradesh,"Arya, Naik and Dugar",Food,89,48406.0,Laptop,macOS,45.0,Debit,INR,No,,,5
75671,99348,85285,4641,752.27,Internet Banking,2026-05-12 03:31:17.574101,Success,0,55140,Low,Navi Mumbai,Kerala,Khalsa PLC,Healthcare,3,,,,,Debit,USD,Yes,,,6
899407,82028,34338,19774,3111.41,RTGS,2025-08-04 03:05:17.574101,Success,0,45533,Low,Bhusawal,Telangana,Mittal Inc,Healthcare,65,,,,,Credit,INR,No,,,48
1324792,104464,68647,12198,4831.74,Mobile Banking,2026-03-21 22:23:17.574101,Success,0,58003,Low,Ahmednagar,Haryana,Taneja PLC,Travel,7,65515.0,Desktop,Windows,92.0,Debit,INR,No,,,33
1405428,69503,166538,8283,2996.27,Credit Card,2026-01-10 01:36:17.574101,Success,0,38540,Medium,Cuttack,Uttar Pradesh,Dora-Gopal,Healthcare,43,,,,,Credit,INR,No,,,40
375194,155917,171936,16321,3947.87,IMPS,2026-02-08 21:33:17.574101,Success,0,86537,Medium,Muzaffarpur,Sikkim,"Ramaswamy, Gade and Bal",Travel,38,120007.0,Desktop,Windows,77.0,Debit,INR,No,,,10
1853878,108587,132043,19285,703.94,NEFT,2026-01-13 14:28:17.574101,Success,0,60294,Low,Bhilai,Bihar,Choudhury Inc,Fuel,79,28427.0,Laptop,Windows,6.0,Credit,INR,No,,,13
1156393,122521,95976,13578,12082.45,ATM,2026-01-09 05:42:17.574101,Success,0,68034,Medium,Durg,Manipur,"Bhagat, Bhatia and Thakur",Food,87,,,,,Credit,INR,No,,,50
1494427,153274,30625,14540,1983.25,Mobile Banking,2026-06-23 15:40:17.574101,Success,0,85056,Low,Saharsa,Uttarakhand,Mannan-Nayak,Finance,91,,,,,Credit,USD,Yes,,,44
1462792,80725,69335,12764,6974.99,IMPS,2025-07-16 07:43:17.574101,Success,0,44817,Low,Agartala,Jharkhand,Peri LLC,Travel,37,77865.0,Laptop,Windows,55.0,Credit,INR,No,,,33
716062,100573,178425,19237,9469.29,Credit Card,2025-10-10 12:43:17.574101,Success,0,55819,Low,Bhusawal,Nagaland,"Nanda, Lall and Ghose",E-Commerce,37,97253.0,Desktop,Linux,96.0,Debit,USD,Yes,,,40
1927786,119354,73700,12072,4432.48,NEFT,2026-03-01 00:40:17.574101,Success,0,66265,Low,Indore,Himachal Pradesh,Bava LLC,Education,51,44228.0,Mobile,Android,31.0,Debit,INR,No,,,16
466002,30436,13294,11861,2344.26,RTGS,2025-08-16 21:35:17.574101,Success,0,16900,High,Ambarnath,Gujarat,Trivedi-Goswami,Education,76,36722.0,Tablet,Android,83.0,Credit,INR,No,,,69
642229,19493,100449,2936,2823.75,NEFT,2026-04-30 20:08:17.574101,Success,0,10799,Low,Katni,Uttarakhand,Peri Inc,E-Commerce,34,45130.0,Desktop,Linux,35.0,Credit,INR,No,,,51
1669573,86717,160618,931,7021.03,IMPS,2026-04-02 01:05:17.574101,Success,0,48137,Medium,Arrah,Uttarakhand,Vaidya-Nath,Education,4,20932.0,Tablet,Android,73.0,Credit,INR,No,,,37
1840361,47708,19390,5620,2367.5,Debit Card,2026-04-14 21:54:17.574101,Success,0,26488,Low,Raiganj,Arunachal Pradesh,"Gopal, Badal and Kota",Healthcare,31,32745.0,Mobile,iOS,83.0,Debit,INR,No,,,27
747355,163799,86516,3260,11098.84,Debit Card,2026-06-02 16:19:17.574101,Success,0,90929,Low,Nadiad,Andhra Pradesh,"Borah, Mohan and Yadav",Healthcare,19,47773.0,Mobile,Android,79.0,Debit,USD,Yes,,,13
913407,52666,153185,19006,2436.39,Debit Card,2026-06-09 16:38:17.574101,Success,0,29228,High,Adoni,Rajasthan,"Sengupta, Chahal and Srinivasan",Fuel,95,82022.0,Desktop,Windows,60.0,Credit,INR,No,,,59
676081,17402,161915,768,21787.06,UPI,2025-10-21 17:55:17.574101,Success,0,9636,High,Guwahati,Kerala,"Konda, Khalsa and Kaul",Utility,9,92883.0,Desktop,Windows,46.0,Debit,INR,No,,,10
752603,68408,15848,4974,3731.16,Debit Card,2026-01-05 04:38:17.574101,Success,0,37926,Low,Siliguri,Andhra Pradesh,"Balasubramanian, Rajan and Mani",Utility,35,,,,,Debit,INR,No,,,69
68101,1579,55848,2765,2690.37,Mobile Banking,2025-12-28 11:57:17.574101,Success,0,871,Low,Sirsa,Odisha,"Doshi, Edwin and Garg",Finance,1,9240.0,Tablet,iPadOS,76.0,Credit,USD,Yes,,,24
1377843,129147,153437,18636,1395.89,Credit Card,2026-05-08 15:38:17.574101,Success,0,71714,Low,Salem,Uttarakhand,"Naik, Sarma and Gara",Food,52,37553.0,Mobile,iOS,54.0,Debit,INR,No,,,49
710689,74550,144304,2220,4865.98,NEFT,2025-10-05 00:11:17.574101,Failed,0,41373,Low,Raipur,Telangana,Gala-Pingle,Fuel,5,61257.0,Mobile,Android,60.0,Debit,INR,No,,,2
1303324,102418,144375,19475,7161.13,Credit Card,2025-10-19 02:20:17.574101,Success,0,56864,Medium,Nizamabad,Mizoram,"Cherian, Samra and Kalla",Finance,95,120856.0,Tablet,iPadOS,79.0,Debit,INR,No,,,65
851395,135148,505,3864,1202.27,IMPS,2026-03-19 10:58:17.574101,Success,0,74998,Medium,Bhilwara,Bihar,"Sibal, Bhatia and Ahluwalia",Healthcare,68,72761.0,Desktop,Linux,9.0,Debit,INR,No,,,39
91702,90121,123250,8270,2251.55,Mobile Banking,2026-03-07 18:40:17.574101,Success,0,50032,Medium,Medininagar,Madhya Pradesh,Varty-Bedi,Healthcare,62,38397.0,Laptop,Windows,33.0,Credit,INR,No,,,61
940748,138531,162544,19843,4897.72,Internet Banking,2026-03-05 07:11:17.574101,Success,0,76879,Medium,Dehri,Arunachal Pradesh,Wable PLC,Healthcare,22,62726.0,Tablet,iPadOS,41.0,Credit,INR,No,,,56
1897863,114067,3653,1935,2719.67,UPI,2026-06-28 11:32:17.574101,Success,0,63337,Low,Arrah,Odisha,Doctor Inc,Travel,77,,,,,Debit,INR,No,,,36
442104,114885,53747,4256,9331.39,RTGS,2026-06-03 05:49:17.574101,Success,0,63781,Low,Ratlam,Madhya Pradesh,Prakash-Gulati,E-Commerce,56,18324.0,Mobile,iOS,20.0,Credit,INR,No,,,62
1381647,83241,80851,5282,2385.19,Credit Card,2026-06-18 03:54:17.574101,Success,0,46195,Medium,Haridwar,Haryana,"Dhillon, Chauhan and Morar",Finance,82,35318.0,Tablet,iPadOS,23.0,Credit,INR,No,,,16
1325741,73462,132202,19941,6486.47,RTGS,2025-08-22 15:26:17.574101,Success,0,40775,Medium,Sultan Pur Majra,Himachal Pradesh,Uppal PLC,Education,21,37300.0,Desktop,Windows,64.0,Credit,INR,No,,,29
537298,167547,19670,18518,630.33,NEFT,2025-10-26 00:31:17.574101,Success,0,93001,Low,Bangalore,Chhattisgarh,"Kumer, Kashyap and Swaminathan",Utility,34,10872.0,Laptop,Windows,22.0,Debit,INR,No,,,45
1371456,127832,119365,15218,3968.84,Mobile Banking,2026-03-26 07:03:17.574101,Success,0,70979,Low,North Dumdum,Haryana,"Basak, Kapoor and Apte",Travel,1,11981.0,Laptop,Windows,5.0,Credit,INR,No,,,17
671286,129489,86808,3989,2624.63,NEFT,2025-07-25 10:58:17.574101,Success,0,71903,Medium,Gwalior,Uttarakhand,Dugal Ltd,E-Commerce,45,4951.0,Mobile,iOS,82.0,Credit,INR,No,,,25
87638,177817,138636,8938,3605.77,ATM,2026-06-05 17:11:17.574101,Success,0,98690,Low,Parbhani,Bihar,"Bora, Bhatnagar and Rana",Entertainment,46,54775.0,Desktop,Windows,22.0,Debit,INR,No,,,26
1006435,25731,136671,16863,1332.15,IMPS,2026-04-04 00:11:17.574101,Success,0,14260,Medium,Tezpur,Odisha,Sule-Randhawa,Entertainment,50,33996.0,Desktop,Windows,39.0,Debit,INR,No,,,18
1795539,28636,158519,19544,2305.53,IMPS,2025-12-23 04:34:17.574101,Success,0,15894,High,Unnao,Uttar Pradesh,Shukla Ltd,Utility,82,107506.0,Mobile,Android,41.0,Debit,INR,No,,,5
878939,132343,6595,5738,5163.95,RTGS,2025-10-03 03:34:17.574101,Success,0,73476,Low,Morena,Goa,Nair-Kaul,Food,38,40968.0,Mobile,Android,59.0,Debit,INR,No,,,55
863988,19358,92772,6615,6702.05,UPI,2025-11-10 12:29:17.574101,Success,0,10728,Low,Kanpur,Tripura,Rajan-Sandhu,Fuel,91,92599.0,Laptop,Windows,6.0,Debit,INR,No,,,9
790346,76724,129839,9012,690.65,Debit Card,2025-07-29 02:59:17.574101,Success,0,42586,High,Moradabad,Arunachal Pradesh,Sha-Dada,Retail,73,,,,,Debit,INR,No,,,45
1794394,166401,125928,13040,2496.47,Mobile Banking,2025-11-24 09:54:17.574101,Success,0,92364,Low,Dewas,Arunachal Pradesh,"Rau, Kumer and Sankaran",Healthcare,66,,,,,Debit,INR,No,,,3
722731,167108,98340,19857,413.3,RTGS,2025-07-17 08:00:17.574101,Success,0,92763,Low,Raebareli,Tripura,Raval and Sons,Entertainment,100,8267.0,Tablet,Android,48.0,Debit,INR,No,,,58
963005,106766,94856,13291,2620.5,ATM,2026-03-31 22:13:17.574101,Success,0,59287,Low,Patna,Haryana,Bhatnagar LLC,Finance,67,32489.0,Desktop,Windows,45.0,Debit,INR,No,,,69
85078,51403,129582,12965,11410.21,NEFT,2025-09-08 13:19:17.574101,Success,0,28522,Low,Etawah,Sikkim,Prabhakar LLC,Fuel,9,132740.0,Laptop,macOS,10.0,Debit,INR,No,,,45
223963,4243,27555,4399,9042.73,NEFT,2026-01-29 18:02:17.574101,Success,0,2347,Low,Gudivada,Karnataka,Chaudry Ltd,Education,46,23969.0,Tablet,Android,1.0,Credit,INR,No,,,18
1118138,90989,91902,9955,421.37,Internet Banking,2025-07-18 20:33:17.574101,Success,0,50522,Medium,Karaikudi,Andhra Pradesh,Din-Basak,E-Commerce,37,33149.0,Mobile,Android,61.0,Credit,INR,No,,,55
323800,115159,40843,3494,4129.39,Internet Banking,2026-04-26 15:20:17.574101,Success,0,63935,Low,Bathinda,Rajasthan,Chander Inc,Utility,35,17717.0,Laptop,Windows,45.0,Credit,INR,No,,,51
1680092,145550,132667,14936,11186.35,IMPS,2026-07-05 03:39:17.574101,Success,0,80771,Medium,Rewa,Bihar,Narayanan Inc,Fuel,37,54960.0,Mobile,iOS,44.0,Credit,INR,No,,,57
1002161,105050,32378,5942,2838.16,Debit Card,2026-06-07 07:42:17.574101,Success,0,58330,Medium,Mysore,Odisha,Sen Ltd,Retail,79,,,,,Debit,EUR,Yes,,,46
735469,168265,160927,6045,5479.92,ATM,2026-02-19 20:12:17.574101,Success,0,93380,High,Bardhaman,Punjab,Brahmbhatt LLC,Education,83,,,,,Credit,INR,No,,,49
411052,95048,31210,19251,1403.93,Mobile Banking,2025-09-10 21:07:17.574101,Success,0,52776,High,Mira-Bhayandar,Karnataka,"Rana, Raman and Saxena",Food,44,39380.0,Mobile,Android,13.0,Credit,INR,No,,,43
1607379,77465,139365,6041,2842.95,IMPS,2025-11-20 09:03:17.574101,Success,0,43005,Low,Davanagere,Tamil Nadu,Dhar and Sons,Fuel,25,8694.0,Laptop,macOS,94.0,Debit,INR,No,,,61
1959159,123632,85945,258,11912.31,Mobile Banking,2026-05-15 01:15:17.574101,Success,0,68661,Low,Dharmavaram,Mizoram,Desai-Grover,Healthcare,73,91257.0,Laptop,macOS,22.0,Credit,INR,No,,,16
758655,7189,154648,14285,2596.32,Internet Banking,2026-01-24 06:36:17.574101,Success,0,4000,Low,Chandigarh,Tamil Nadu,"Rajagopalan, Bose and Borde",Education,63,25970.0,Desktop,Linux,93.0,Credit,INR,No,,,27
516693,133592,142034,1225,4056.59,Internet Banking,2025-08-21 03:46:17.574101,Success,0,74164,Medium,Mangalore,Chhattisgarh,Menon-Balay,Retail,8,31763.0,Mobile,Android,60.0,Debit,INR,No,,,48
1149256,48223,51184,1685,2561.57,RTGS,2025-10-27 22:43:17.574101,Success,0,26770,Low,Ballia,Tamil Nadu,"Shetty, Bajwa and Bhatt",Utility,91,527.0,Desktop,Windows,31.0,Credit,INR,No,,,24
777759,32050,23659,10593,5505.32,Debit Card,2025-07-25 13:26:17.574101,Success,0,17797,High,Agartala,Bihar,Radhakrishnan-Ghosh,Food,88,55191.0,Desktop,Linux,84.0,Debit,INR,No,,,20
1954409,48131,8356,917,7366.5,Mobile Banking,2026-01-28 20:06:17.574101,Success,0,26719,Low,Haldia,Tamil Nadu,Karpe Group,Utility,24,,,,,Credit,INR,No,,,18
1691000,142081,70694,6902,1492.16,ATM,2026-01-02 12:33:17.574101,Success,0,78836,Low,Ichalkaranji,Jharkhand,Dass-Ram,Healthcare,33,136043.0,Tablet,iPadOS,27.0,Debit,INR,No,,,40
1654020,142754,22353,897,10874.57,Debit Card,2025-08-24 20:49:17.574101,Success,0,79210,Low,Kavali,Tripura,Subramaniam LLC,Entertainment,28,93636.0,Desktop,Linux,95.0,Debit,INR,No,,,69
445910,177436,130242,14433,2744.6,Mobile Banking,2025-07-16 11:40:17.574101,Success,0,98487,Low,Ramgarh,Tamil Nadu,Gill Inc,Utility,4,27054.0,Desktop,Windows,59.0,Credit,INR,No,,,28
984224,4709,155747,138,18061.04,UPI,2026-04-07 11:47:17.574101,Success,0,2614,Low,Sasaram,Himachal Pradesh,"Mutti, Suri and Rao",E-Commerce,11,,,,,Credit,INR,No,,,3
392553,53953,137909,9079,1194.18,ATM,2026-07-01 08:38:17.574101,Success,0,29934,Low,Amroha,Telangana,Sankar and Sons,Retail,22,37613.0,Tablet,iPadOS,9.0,Credit,INR,No,,,12
870790,116126,61206,15148,344.5,Mobile Banking,2026-03-26 22:36:17.574101,Success,0,64480,Low,Silchar,West Bengal,Gour Group,Fuel,73,1543.0,Mobile,Android,7.0,Debit,INR,No,,,23
1070057,69356,136457,18468,2770.39,RTGS,2025-09-08 18:50:17.574101,Success,0,38458,Medium,Bharatpur,Bihar,Morar-Luthra,Healthcare,94,3733.0,Laptop,macOS,38.0,Credit,INR,No,,,21
